Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,q,22,der,Multiple myeloma,1702,,,5,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,q,22,der,Multiple myeloma,1702,,,3,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,q,22,der,Idiopathic myelofibrosis,1403,,,2,,U
21,q,22,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,der,"Chronic myeloid leukemia, t(9;22)",1202,,,5,,U
21,q,22,der,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
21,q,22,der,"Acute myeloid leukemia, NOS",1101,,,12,,U
21,q,22,der,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
21,q,22,der,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,28,,U
21,q,22,der,Multiple myeloma,1702,,,2,,U
21,q,22,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,63,,U
21,q,22,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,der,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,5,,U
21,q,22,der,Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
21,q,22,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
21,q,22,dup,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,44,,U
21,q,22,dup,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,dup,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,dup,Acute erythroleukemia (FAB type M6),1112,,,2,,U
21,q,22,dup,Acute erythroleukemia (FAB type M6),1112,,,2,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,22,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,22,,U
21,q,22,hsr,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
21,q,22,ider,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
21,q,22,ider,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,ider,"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,22,ider,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,q,22,ider,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,q,22,ider,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,q,22,ider,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,q,22,ider,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
21,q,22,ider,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
21,q,22,idic,"Acute myeloid leukemia, NOS",1101,,,3,,U
21,q,22,idic,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
21,q,22,idic,Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
21,q,22,idic,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
21,q,22,qdp,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,,U
21,q,22,qdp,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
21,q,22,qdp,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
21,q,22,qdp,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
21,q,22,r,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,q,22,trp,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,5,,U
1,q,23,t,"Chronic myeloproliferative disorder, NOS",1401,,,2,,B
1,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
1,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
1,q,23,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,2,BCR::ABL1,B
1,q,23,t,"Acute myeloid leukemia, NOS",1101,,,2,,B
1,q,23,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
1,q,23,t,Chronic lymphocytic leukemia,1802,,,2,,B
1,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
1,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
1,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,204,"TCF3::PBX1,TCF3+",B
1,q,23,t,Follicular lymphoma,1810,,,2,,B
1,q,23,t,Burkitt lymphoma/leukemia,1822,,,6,TCF3::PBX1,B
1,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,B
1,q,23,t,Adenocarcinoma,3111,Breast,401.0,2,"ATF6::SERINC3,PARD6B::CD48,UAP1::TSHZ2",B
1,q,23,t,Myoepithelioma/myoepithelial carcinoma/mixed tumor,8519,Soft tissue,902.0,2,EWSR1::PBX1,B
1,q,23,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,23,add,Diffuse large B-cell lymphoma,1820,,,3,,U
1,q,23,add,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,2,,U
1,q,23,add,Adenocarcinoma,3111,Breast,401.0,3,,U
1,q,23,add,Undifferentiated pleomorphic sarcoma,8541,Soft tissue,902.0,2,,U
1,q,23,add,Mesothelioma,8810,Pleura,109.0,2,,U
1,q,23,del,Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
1,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,23,del,Multiple myeloma,1702,,,3,,U
1,q,23,del,"Mature B-cell neoplasm, NOS",1801,,,2,,U
1,q,23,del,Chronic lymphocytic leukemia,1802,,,2,,U
1,q,23,del,Follicular lymphoma,1810,,,2,,U
1,q,23,del,Diffuse large B-cell lymphoma,1820,,,2,,U
1,q,23,del,Adenocarcinoma,3111,Lung,107.0,2,,U
1,q,23,del,Adenocarcinoma,3111,Breast,401.0,4,,U
1,q,23,del,Adenocarcinoma,3111,Ovary,501.0,8,,U
1,q,23,del,Mesothelioma,8810,Pleura,109.0,2,,U
1,q,23,der,"Mature B-cell neoplasm, NOS",1801,,,2,,U
1,q,23,der,Follicular lymphoma,1810,,,3,,U
1,q,23,der,Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
1,q,23,der,Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
1,q,23,der,Burkitt lymphoma/leukemia,1822,,,2,,U
1,q,23,der,Diffuse large B-cell lymphoma,1820,,,2,,U
1,q,23,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,23,der,Bilineage or biphenotypic leukemia,1020,,,3,,U
1,q,23,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,313,,U
1,q,23,der,Follicular lymphoma,1810,,,2,,U
1,q,23,der,Burkitt lymphoma/leukemia,1822,,,5,,U
1,q,23,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,6,,U
1,q,23,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,23,dup,Follicular lymphoma,1810,,,2,,U
1,q,23,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,23,dup,"Mature B-cell neoplasm, NOS",1801,,,2,,U
1,q,23,dup,Follicular lymphoma,1810,,,2,,U
1,q,23,dup,Diffuse large B-cell lymphoma,1820,,,2,,U
1,q,23,dup,"Chronic myeloid leukemia, t(9;22)",1202,,,2,,U
1,q,23,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
1,q,23,dup,"Mature B-cell neoplasm, NOS",1801,,,2,,U
1,q,23,dup,Diffuse large B-cell lymphoma,1820,,,2,,U
1,q,23,dup,Burkitt lymphoma/leukemia,1822,,,6,,U
1,q,23,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,,U
1,q,23,dup,Follicular lymphoma,1810,,,2,,U
1,q,23,dup,Oncocytoma,3031,Kidney,301.0,2,,U
1,q,23,dup,"Acute myeloid leukemia, NOS",1101,,,2,,U
1,q,23,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,5,,U
1,q,23,dup,Multiple myeloma,1702,,,2,,U
1,q,23,dup,Burkitt lymphoma/leukemia,1822,,,2,,U
2,p,23,inv,Neuroblastoma,5213,Soft tissue,902.0,2,,B
2,p,23,inv,Adenocarcinoma,3111,Kidney,301.0,2,,B
2,p,23,inv,"Acute myeloid leukemia, NOS",1101,,,3,RANBP2::ALK,B
2,p,23,inv,Acute myelomonocytic leukemia (FAB type M4),1107,,,2,RANBP2::ALK,B
2,p,23,inv,"Myelodysplastic syndrome, NOS",1501,,,2,RANBP2::ALK,B
2,p,23,inv,Adenocarcinoma,3111,Breast,401.0,2,,B
2,p,23,inv,"Anaplastic large cell lymphoma, systemic type",1922,,,3,"ALK+,ATIC::ALK",B
2,p,23,t,"Anaplastic large cell lymphoma, systemic type",1922,,,2,,B
2,p,23,t,"Anaplastic large cell lymphoma, systemic type",1922,,,2,,B
2,p,23,t,"Acute myeloid leukemia, NOS",1101,,,3,,B
2,p,23,t,"Acute myeloid leukemia, NOS",1101,,,3,,B
2,p,23,t,"Acute myeloid leukemia, NOS",1101,,,3,,B
2,p,23,t,Diffuse large B-cell lymphoma,1820,,,2,SEC31A::ALK,B
2,p,23,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
2,p,23,t,"Mature B-cell neoplasm, NOS",1801,,,6,NPM1::ALK,B
2,p,23,t,Diffuse large B-cell lymphoma,1820,,,8,"NPM1::ALK,SQSTM1::ALK",B
2,p,23,t,"Mature T- and NK-cell neoplasm, NOS",1901,,,7,NPM1::ALK,B
2,p,23,t,"Peripheral T-cell lymphoma, unspecified",1908,,,2,NPM1::ALK,B
2,p,23,t,"Anaplastic large cell lymphoma, systemic type",1922,,,70,NPM1::ALK,B
2,p,23,t,Adenoma,3003,Salivary gland,210.0,2,,B
2,p,23,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,2,,B
2,p,23,t,Chronic lymphocytic leukemia,1802,,,2,,B
2,p,23,add,"Acute myeloid leukemia, NOS",1101,,,8,,U
2,p,23,add,Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
2,p,23,add,Acute erythroleukemia (FAB type M6),1112,,,3,,U
2,p,23,add,"Myelodysplastic syndrome, NOS",1501,,,4,,U
2,p,23,add,Multiple myeloma,1702,,,4,,U
2,p,23,add,"Mature B-cell neoplasm, NOS",1801,,,3,,U
2,p,23,add,Chronic lymphocytic leukemia,1802,,,5,,U
2,p,23,add,Mantle cell lymphoma,1808,,,4,,U
2,p,23,add,Follicular lymphoma,1810,,,3,,U
2,p,23,add,Diffuse large B-cell lymphoma,1820,,,11,,U
2,p,23,add,Mycosis fungoides/Sézary syndrome,1906,,,2,,U
2,p,23,add,"Anaplastic large cell lymphoma, systemic type",1922,,,2,,U
2,p,23,add,Adenocarcinoma,3111,Ovary,501.0,2,,U
2,p,23,add,Teratoma (mature and immature),3903,Testis,601.0,2,,U
2,p,23,add,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,3,,U
2,p,23,add,Neuroblastoma,5213,Soft tissue,902.0,2,,U
2,p,23,add,Meningioma,8804,Brain,801.0,2,,U
2,q,23,add,"Acute myeloid leukemia, NOS",1101,,,2,,U
2,q,23,add,Multiple myeloma,1702,,,2,,U
2,q,23,add,Diffuse large B-cell lymphoma,1820,,,2,,U
2,p,23,del,"Acute myeloid leukemia, NOS",1101,,,6,,U
2,p,23,del,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
2,p,23,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
2,p,23,del,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,2,,U
2,p,23,del,Acute erythroleukemia (FAB type M6),1112,,,2,,U
2,p,23,del,"Chronic myeloid leukemia, t(9;22)",1202,,,2,,U
2,p,23,del,"Myelodysplastic syndrome, NOS",1501,,,2,,U
2,p,23,del,Refractory anemia with excess of blasts (FAB),1509,,,2,,U
2,p,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,,U
2,p,23,del,Multiple myeloma,1702,,,4,,U
2,p,23,del,Mantle cell lymphoma,1808,,,3,,U
2,p,23,del,Follicular lymphoma,1810,,,3,,U
2,p,23,del,Diffuse large B-cell lymphoma,1820,,,8,,U
2,p,23,del,"Peripheral T-cell lymphoma, unspecified",1908,,,2,,U
2,p,23,del,Adenocarcinoma,3111,Large intestine,227.0,4,,U
2,p,23,del,Adenocarcinoma,3111,Breast,401.0,3,,U
2,p,23,del,Adenocarcinoma,3111,Ovary,501.0,3,,U
2,p,23,del,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,2,,U
2,p,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
2,p,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
2,p,23,del,"Acute myeloid leukemia, NOS",1101,,,2,,U
2,q,23,del,Follicular lymphoma,1810,,,2,,U
2,q,23,del,Diffuse large B-cell lymphoma,1820,,,2,,U
2,q,23,del,"Myelodysplastic syndrome, NOS",1501,,,2,,U
2,p,23,der,Chronic lymphocytic leukemia,1802,,,2,,U
2,p,23,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
2,q,23,der,Adenocarcinoma,3111,Kidney,301.0,3,,U
2,p,23,der,Diffuse large B-cell lymphoma,1820,,,2,,U
2,p,23,der,Diffuse large B-cell lymphoma,1820,,,2,,U
2,p,23,ider,"Anaplastic large cell lymphoma, systemic type",1922,,,3,,U
3,p,23,inv,"Acute myeloid leukemia, NOS",1101,,,12,,B
3,q,23,inv,"Chronic myeloid leukemia, t(9;22)",1202,,,2,,B
3,p,23,t,Chronic lymphocytic leukemia,1802,,,2,,B
3,p,23,t,Adenoma,3003,Salivary gland,210.0,2,,B
3,p,23,t,"Liposarcoma, myxoid/round cell",8034,Soft tissue,902.0,2,,B
3,p,23,add,Multiple myeloma,1702,,,2,,U
3,p,23,add,Chronic lymphocytic leukemia,1802,,,3,,U
3,q,23,add,Multiple myeloma,1702,,,3,,U
3,p,23,del,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
3,p,23,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,p,23,del,"Chronic myeloid leukemia, t(9;22)",1202,,,2,,U
3,p,23,del,Multiple myeloma,1702,,,2,,U
3,p,23,del,Splenic marginal zone B-cell lymphoma,1816,,,2,,U
3,p,23,del,Diffuse large B-cell lymphoma,1820,,,2,,U
3,p,23,del,Adenocarcinoma,3111,Breast,401.0,2,,U
3,p,23,del,Adenocarcinoma,3111,Ovary,501.0,3,,U
3,p,23,del,Teratoma (mature and immature),3903,Testis,601.0,2,,U
3,p,23,del,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,3,,U
3,p,23,del,Neuroblastoma,5213,Intraabdominal,240.0,2,,U
3,p,23,del,Mesothelioma,8810,Pleura,109.0,2,,U
3,p,23,del,"Chronic myeloid leukemia, t(9;22)",1202,,,2,,U
3,p,23,del,Diffuse large B-cell lymphoma,1820,,,2,,U
3,p,23,del,Acute erythroleukemia (FAB type M6),1112,,,2,,U
3,p,23,del,"Undifferentiated carcinoma, small cell",3105,Lung,107.0,10,,U
3,p,23,del,Adenocarcinoma,3111,Kidney,301.0,2,,U
3,p,23,del,Squamous cell carcinoma,3121,Lung,107.0,2,,U
3,p,23,del,Mesothelioma,8810,Pleura,109.0,2,,U
3,p,23,del,Mantle cell lymphoma,1808,,,2,,U
3,p,23,del,Adenocarcinoma,3111,Kidney,301.0,4,,U
3,p,23,del,Mesothelioma,8810,Pleura,109.0,2,,U
3,p,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
3,q,23,del,Multiple myeloma,1702,,,2,,U
3,q,23,del,"Acute myeloid leukemia, NOS",1101,,,4,,U
3,q,23,del,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
3,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
3,q,23,del,Multiple myeloma,1702,,,4,,U
3,q,23,del,Follicular lymphoma,1810,,,2,,U
3,q,23,del,Diffuse large B-cell lymphoma,1820,,,2,,U
3,q,23,del,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,2,,U
3,q,23,del,Adenocarcinoma,3111,Ovary,501.0,3,,U
3,q,23,del,Adenocarcinoma,3111,Lung,107.0,2,,U
3,q,23,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,q,23,del,Leiomyoma,8304,"Uterus, corpus",505.0,2,,U
3,p,23,der,B-cell lymphoma associated with hemophagocytic syndrome,1845,,,2,,U
4,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
4,q,23,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,4,,B
4,q,23,add,"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,23,del,Multiple myeloma,1702,,,2,,U
4,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
4,q,23,del,"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,SNX2::ABL1,B
5,q,23,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,2,BCR::ABL1,B
5,q,23,add,"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,23,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
5,q,23,del,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
5,q,23,del,Follicular lymphoma,1810,,,2,,U
5,q,23,del,"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
5,q,23,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
5,q,23,del,Refractory anemia,1505,,,2,,U
5,q,23,del,"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,23,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
5,q,23,del,Diffuse large B-cell lymphoma,1820,,,2,,U
5,q,23,del,Diffuse large B-cell lymphoma,1820,Testis,601.0,2,,U
5,q,23,del,Adenocarcinoma,3111,Large intestine,227.0,3,,U
5,q,23,del,Chronic lymphocytic leukemia,1802,,,2,,U
5,q,23,del,Squamous cell carcinoma,3121,Oral cavity,203.0,2,,U
5,q,23,del,"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,23,del,Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,23,del,"Chronic myeloid leukemia, t(9;22)",1202,,,2,,U
5,q,23,del,"Acute myeloid leukemia, NOS",1101,,,6,,U
5,q,23,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
5,q,23,del,Follicular lymphoma,1810,,,2,,U
5,q,23,del,Diffuse large B-cell lymphoma,1820,,,2,,U
5,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
5,q,23,del,Bilineage or biphenotypic leukemia,1020,,,2,,U
5,q,23,del,"Acute myeloid leukemia, NOS",1101,,,7,,U
5,q,23,del,"Myelodysplastic syndrome, NOS",1501,,,2,,U
5,q,23,del,Refractory anemia,1505,,,2,,U
5,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
5,q,23,del,Bilineage or biphenotypic leukemia,1020,,,3,,U
5,q,23,del,"Acute myeloid leukemia, NOS",1101,,,6,,U
5,q,23,del,Refractory anemia,1505,,,2,,U
5,q,23,del,Refractory anemia with excess blasts-2,1521,,,2,,U
5,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
5,q,23,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
5,q,23,del,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
5,q,23,del,Acute erythroleukemia (FAB type M6),1112,,,3,,U
5,q,23,del,"Myelodysplastic syndrome, NOS",1501,,,2,,U
5,q,23,del,Refractory anemia,1505,,,2,,U
5,q,23,del,Refractory anemia with excess of blasts (FAB),1509,,,2,,U
5,q,23,del,Refractory anemia with excess blasts-2,1521,,,2,,U
5,q,23,del,"Acute myeloid leukemia, NOS",1101,,,3,,U
6,p,23,inv,Mantle cell lymphoma,1808,,,2,,B
6,p,23,inv,Acute erythroleukemia (FAB type M6),1112,,,2,,B
6,p,23,t,Chronic lymphocytic leukemia,1802,,,2,,B
6,p,23,t,"Chronic myeloid leukemia, t(9;22)",1202,,,3,,B
6,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,"AHI1::TRB,TRB::AHI1,TRB::MYB",B
6,p,23,t,Chronic lymphocytic leukemia,1802,,,2,,B
6,p,23,t,Follicular lymphoma,1810,,,2,,B
6,p,23,t,"Acute myeloid leukemia, NOS",1101,,,42,,B
6,p,23,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,10,,B
6,p,23,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,37,,B
6,p,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,24,,B
6,p,23,t,Acute monoblastic leukemia (FAB type M5),1108,,,2,,B
6,p,23,t,"Acute myeloid leukemia, special type",1199,,,2,,B
6,p,23,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,2,,B
6,p,23,t,"Myelodysplastic syndrome, NOS",1501,,,3,,B
6,p,23,t,Refractory anemia with excess of blasts (FAB),1509,,,3,,B
6,p,23,t,Refractory anemia with excess blasts-2,1521,,,2,,B
6,p,23,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,4,"BCR::ABL1,BCR+",B
6,q,23,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,3,,B
6,q,23,t,Adenocarcinoma,3111,Breast,401.0,2,,B
6,q,23,t,Acute basophilic leukemia,1115,,,3,MYB::GATA1,B
6,p,23,add,"Acute myeloid leukemia, NOS",1101,,,11,,U
6,p,23,add,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,5,,U
6,p,23,add,Acute promyelocytic leukemia (FAB type M3),1106,,,2,,U
6,p,23,add,"Myelodysplastic syndrome, NOS",1501,,,5,,U
6,p,23,add,Refractory anemia with excess blasts-2,1521,,,2,,U
6,p,23,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,,U
6,p,23,add,Chronic lymphocytic leukemia,1802,,,2,,U
6,p,23,add,Diffuse large B-cell lymphoma,1820,,,6,,U
6,p,23,add,"Peripheral T-cell lymphoma, unspecified",1908,,,3,,U
6,p,23,add,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,3,,U
6,p,23,add,Adenocarcinoma,3111,Lung,107.0,2,,U
6,p,23,add,Adenocarcinoma,3111,Breast,401.0,2,,U
6,p,23,add,Seminoma/Dysgerminoma,3902,Testis,601.0,2,,U
6,p,23,add,Undifferentiated pleomorphic sarcoma,8541,Soft tissue,902.0,2,,U
6,p,23,add,"Osteosarcoma, NOS",8710,Skeleton,901.0,2,,U
6,q,23,add,"Acute myeloid leukemia, NOS",1101,,,4,,U
6,q,23,add,Acute erythroleukemia (FAB type M6),1112,,,2,,U
6,q,23,add,Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
6,q,23,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
6,q,23,add,Multiple myeloma,1702,,,12,,U
6,q,23,add,"Mature B-cell neoplasm, NOS",1801,,,3,,U
6,q,23,add,Chronic lymphocytic leukemia,1802,,,3,,U
6,q,23,add,Follicular lymphoma,1810,,,6,,U
6,q,23,add,Diffuse large B-cell lymphoma,1820,,,7,,U
6,q,23,add,Adenocarcinoma,3111,Breast,401.0,4,,U
6,q,23,add,Squamous cell carcinoma,3121,Oro- and hypopharynx,212.0,2,,U
6,q,23,add,Wilms tumor,3135,Kidney,301.0,2,,U
6,q,23,add,Malignant melanoma,6011,Skin,1101.0,2,,U
6,q,23,add,Undifferentiated pleomorphic sarcoma,8541,Soft tissue,902.0,2,,U
6,p,23,del,"Acute myeloid leukemia, NOS",1101,,,10,,U
6,p,23,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,5,,U
6,p,23,del,Acute promyelocytic leukemia (FAB type M3),1106,,,2,,U
6,p,23,del,Atypical chronic myeloid leukemia,1303,,,2,,U
6,p,23,del,"Myelodysplastic syndrome, NOS",1501,,,2,,U
6,p,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,,U
6,p,23,del,Multiple myeloma,1702,,,2,,U
6,p,23,del,Diffuse large B-cell lymphoma,1820,,,2,,U
6,p,23,del,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,3,,U
6,p,23,del,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,3,,U
6,p,23,del,"Acute myeloid leukemia, NOS",1101,,,3,,U
6,p,23,del,Idiopathic myelofibrosis,1403,,,2,,U
6,q,23,del,"Acute myeloid leukemia, NOS",1101,,,2,,U
6,q,23,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
6,q,23,del,Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
6,q,23,del,"Myelodysplastic syndrome, NOS",1501,,,3,,U
6,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,30,,U
6,q,23,del,Multiple myeloma,1702,,,10,,U
6,q,23,del,"Mature B-cell neoplasm, NOS",1801,,,2,,U
6,q,23,del,Chronic lymphocytic leukemia,1802,,,4,,U
6,q,23,del,Follicular lymphoma,1810,,,5,,U
6,q,23,del,Diffuse large B-cell lymphoma,1820,,,7,,U
6,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,,U
6,q,23,del,Chronic lymphocytic leukemia,1802,,,2,,U
6,q,23,del,Burkitt lymphoma/leukemia,1822,,,2,,U
6,q,23,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
6,q,23,del,"Chronic myeloid leukemia, t(9;22)",1202,,,3,,U
6,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,36,,U
6,q,23,del,Multiple myeloma,1702,,,3,,U
6,q,23,del,"Mature B-cell neoplasm, NOS",1801,,,2,,U
6,q,23,del,Chronic lymphocytic leukemia,1802,,,9,,U
6,q,23,del,Follicular lymphoma,1810,,,5,,U
6,q,23,del,Splenic marginal zone B-cell lymphoma,1816,,,2,,U
6,q,23,del,Diffuse large B-cell lymphoma,1820,,,4,,U
