Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
6,q,15,del,Chronic lymphocytic leukemia,1802,,,17,,U
6,q,15,del,Follicular lymphoma,1810,,,10,,U
6,q,15,del,Diffuse large B-cell lymphoma,1820,,,26,,U
6,q,15,del,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,9,,U
6,q,15,del,Adenocarcinoma,3111,Ovary,501.0,9,,U
6,q,15,del,Mesothelioma,8810,Pleura,109.0,8,,U
6,q,15,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,44,,U
6,q,15,del,Diffuse large B-cell lymphoma,1820,,,9,,U
6,q,15,del,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,11,,U
6,q,15,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,,U
6,q,15,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,36,,U
6,q,15,del,Chronic lymphocytic leukemia,1802,,,9,,U
6,q,15,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,19,,U
7,p,15,inv,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,20,"TRB::HOXA10,TRB::HOXA11",B
7,p,15,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,"HOXA10::TRB,TRB::HOXA10,TRB::HOXA9",B
7,p,15,t,"Acute myeloid leukemia, NOS",1101,,,20,"NUP98::HOXA13,NUP98::HOXA9",B
7,p,15,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,59,"NUP98::HOXA11,NUP98::HOXA13,NUP98::HOXA9",B
7,p,15,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,17,"NUP98::HOXA11,NUP98::HOXA9",B
7,p,15,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,B
7,p,15,add,"Acute myeloid leukemia, NOS",1101,,,10,,U
7,p,15,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
7,p,15,add,Multiple myeloma,1702,,,13,,U
7,p,15,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,36,,U
10,p,15,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
10,p,15,add,Diffuse large B-cell lymphoma,1820,,,9,,U
11,p,15,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,B
11,p,15,t,"Acute myeloid leukemia, NOS",1101,,,16,NUP98::NSD1,B
11,p,15,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,8,"NSD1+,NUP98::NSD1,NUP98+,STIM1::NSD1",B
11,p,15,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,8,"NSD1::NUP98,NUP98::NSD1",B
11,p,15,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,25,"NSD1::NUP98,NUP98::NSD1",B
11,p,15,t,Acute monoblastic leukemia (FAB type M5),1108,,,18,NUP98::NSD1,B
11,p,15,t,"Acute myeloid leukemia, NOS",1101,,,20,"NUP98::HOXA13,NUP98::HOXA9",B
11,p,15,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,59,"NUP98::HOXA11,NUP98::HOXA13,NUP98::HOXA9",B
11,p,15,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,17,"NUP98::HOXA11,NUP98::HOXA9",B
11,p,15,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,"LMO1::TRA,TRA+,TRD::LMO1",B
11,p,15,add,"Acute myeloid leukemia, NOS",1101,,,37,NUP98+,U
11,p,15,add,Acute erythroleukemia (FAB type M6),1112,,,9,,U
11,p,15,add,"Chronic myeloid leukemia, t(9;22)",1202,,,9,,U
11,p,15,add,"Myelodysplastic syndrome, NOS",1501,,,9,,U
11,p,15,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,19,,U
11,p,15,add,Multiple myeloma,1702,,,24,,U
11,p,15,add,Chronic lymphocytic leukemia,1802,,,12,,U
11,p,15,add,Diffuse large B-cell lymphoma,1820,,,10,,U
11,p,15,add,Adenocarcinoma,3111,Lung,107.0,8,,U
11,p,15,add,Adenocarcinoma,3111,Breast,401.0,23,,U
11,p,15,add,Adenocarcinoma,3111,Ovary,501.0,33,,U
11,p,15,add,"Osteosarcoma, NOS",8710,Skeleton,901.0,13,,U
11,p,15,del,"Acute myeloid leukemia, NOS",1101,,,11,,U
12,q,15,t,Lipoma,8004,Soft tissue,902.0,10,,B
12,q,15,t,Leiomyoma,8304,"Uterus, corpus",505.0,31,RAD51B+,B
12,q,15,dup,Follicular lymphoma,1810,,,10,,U
4,p,16,t,Multiple myeloma,1702,,,24,"FGFR3::IGH,IGH::FGFR3,IGH::NSD2,IGH+,NSD2::IGH",B
4,p,16,add,"Acute myeloid leukemia, NOS",1101,,,8,,U
4,p,16,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,,U
4,p,16,add,Multiple myeloma,1702,,,12,,U
4,p,16,add,Chronic lymphocytic leukemia,1802,,,13,,U
4,p,16,add,Follicular lymphoma,1810,,,10,,U
4,p,16,add,Diffuse large B-cell lymphoma,1820,,,11,,U
6,q,16,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
6,q,16,del,Adenocarcinoma,3111,Breast,401.0,9,,U
1,q,21,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,11,BCR::ABL1,B
1,q,21,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,14,"KMT2A::MLLT11,KMT2A+",B
1,q,21,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,B
1,q,21,t,Adenocarcinoma,3111,Kidney,301.0,30,,B
1,q,21,add,"Acute myeloid leukemia, NOS",1101,,,14,,U
1,q,21,add,Multiple myeloma,1702,,,15,,U
1,q,21,add,Chronic lymphocytic leukemia,1802,,,11,,U
1,q,21,add,Follicular lymphoma,1810,,,10,,U
1,q,21,add,Diffuse large B-cell lymphoma,1820,,,12,,U
1,q,21,add,Leiomyosarcoma,8310,Soft tissue,902.0,8,,U
1,q,21,add,Undifferentiated pleomorphic sarcoma,8541,Soft tissue,902.0,9,,U
1,p,21,del,Multiple myeloma,1702,,,16,,U
1,p,21,del,Diffuse large B-cell lymphoma,1820,,,10,,U
1,p,21,del,Adenocarcinoma,3111,Breast,401.0,9,,U
1,p,21,del,Multiple myeloma,1702,,,17,,U
1,q,21,del,"Acute myeloid leukemia, NOS",1101,,,10,,U
1,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
1,q,21,del,Multiple myeloma,1702,,,13,,U
1,q,21,del,Adenocarcinoma,3111,Breast,401.0,8,,U
1,q,21,del,Adenocarcinoma,3111,Ovary,501.0,16,,U
1,q,21,der,Follicular lymphoma,1810,,,21,,U
1,q,21,der,Wilms tumor,3135,Kidney,301.0,12,,U
1,q,21,der,Ewing sarcoma,8740,Skeleton,901.0,11,,U
1,q,21,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,,U
1,q,21,dup,Burkitt lymphoma/leukemia,1822,,,8,,U
1,q,21,dup,Burkitt lymphoma/leukemia,1822,,,10,,U
1,q,21,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,52,,U
1,q,21,dup,Follicular lymphoma,1810,,,9,,U
1,q,21,dup,Diffuse large B-cell lymphoma,1820,,,11,,U
1,q,21,dup,Burkitt lymphoma/leukemia,1822,,,24,,U
1,q,21,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,16,,U
1,q,21,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,24,,U
2,p,21,t,"Acute myeloid leukemia, NOS",1101,,,9,,B
2,p,21,t,"Acute myeloid leukemia, NOS",1101,,,10,KMT2A+,B
3,q,21,inv,"Acute myeloid leukemia, NOS",1101,,,232,GATA2::MECOM,B
3,q,21,inv,Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,19,MECOM+,B
3,q,21,inv,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,55,RPN1::MECOM,B
3,q,21,inv,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,31,MECOM+,B
3,q,21,inv,Acute myelomonocytic leukemia (FAB type M4),1107,,,27,MECOM+,B
3,q,21,inv,Acute monoblastic leukemia (FAB type M5),1108,,,9,,B
3,q,21,inv,Acute erythroleukemia (FAB type M6),1112,,,8,,B
3,q,21,inv,Acute megakaryoblastic leukemia (FAB type M7),1113,,,25,MECOM+,B
3,q,21,inv,"Chronic myeloid leukemia, t(9;22)",1202,,,56,"GATA2::MECOM,MECOM+",B
3,q,21,inv,"Chronic myeloid leukemia, aberrant translocation",1203,,,9,MECOM+,B
3,q,21,inv,Chronic myelomonocytic leukemia,1302,,,8,,B
3,q,21,inv,"Myelodysplastic syndrome, NOS",1501,,,36,"GATA2::MECOM,MECOM+",B
3,q,21,inv,Refractory anemia with excess of blasts (FAB),1509,,,8,,B
3,q,21,t,"Acute myeloid leukemia, NOS",1101,,,25,RPN1::PRDM16,B
3,q,21,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,16,RPN1::PRDM16,B
3,q,21,t,Chronic myelomonocytic leukemia,1302,,,8,RPN1::PRDM16,B
3,q,21,t,"Acute myeloid leukemia, NOS",1101,,,100,"GATA2::MECOM,MECOM::RPN1,RPN1::MECOM",B
3,q,21,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,12,RPN1::MECOM,B
3,q,21,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,17,RPN1::MECOM,B
3,q,21,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,18,,B
3,q,21,t,Acute megakaryoblastic leukemia (FAB type M7),1113,,,12,,B
3,q,21,t,"Chronic myeloid leukemia, t(9;22)",1202,,,9,,B
3,q,21,t,"Myelodysplastic syndrome, NOS",1501,,,18,GATA2::MECOM,B
3,q,21,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,8,,B
3,p,21,t,Adenoma,3003,Salivary gland,210.0,77,PLAG1+,B
3,p,21,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,16,BCR::ABL1,B
3,p,21,add,"Acute myeloid leukemia, NOS",1101,,,16,,U
3,p,21,add,Multiple myeloma,1702,,,8,,U
3,p,21,add,Diffuse large B-cell lymphoma,1820,,,14,,U
3,p,21,add,Adenocarcinoma,3111,Kidney,301.0,14,,U
3,q,21,add,"Acute myeloid leukemia, NOS",1101,,,25,,U
3,q,21,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
3,q,21,add,Diffuse large B-cell lymphoma,1820,,,16,,U
3,p,21,del,"Acute myeloid leukemia, NOS",1101,,,22,,U
3,p,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,,U
3,p,21,del,Multiple myeloma,1702,,,17,,U
3,p,21,del,Chronic lymphocytic leukemia,1802,,,9,,U
3,p,21,del,Mantle cell lymphoma,1808,,,8,,U
3,p,21,del,Follicular lymphoma,1810,,,8,,U
3,p,21,del,Diffuse large B-cell lymphoma,1820,,,12,,U
3,p,21,del,Adenocarcinoma,3111,Kidney,301.0,8,,U
3,q,21,del,"Acute myeloid leukemia, NOS",1101,,,26,,U
3,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
3,q,21,del,Multiple myeloma,1702,,,8,,U
3,q,21,del,Diffuse large B-cell lymphoma,1820,,,8,,U
3,q,21,del,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,11,,U
3,q,21,del,Adenocarcinoma,3111,Ovary,501.0,17,,U
4,q,21,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,9,"BCR::ABL1,BCR+",B
4,q,21,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,B
4,q,21,t,Bilineage or biphenotypic leukemia,1020,,,29,"KMT2A::AFF1,KMT2A+",B
4,q,21,t,"Acute myeloid leukemia, NOS",1101,,,14,"AFF1::KMT2A,KMT2A::AFF1,KMT2A::SEPTIN11,KMT2A::USO1",B
4,q,21,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,10,KMT2A::AFF1,B
4,q,21,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,609,"AFF1::CENATAC,AFF1::KMT2A,KMT2A::AFF1,KMT2A::SEPTIN11,KMT2A+",B
4,q,21,add,"Acute myeloid leukemia, NOS",1101,,,21,,U
4,q,21,add,"Myelodysplastic syndrome, NOS",1501,,,12,,U
4,q,21,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
4,q,21,add,Diffuse large B-cell lymphoma,1820,,,15,,U
4,q,21,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
5,q,21,del,"Acute myeloid leukemia, NOS",1101,,,10,,U
5,q,21,del,"Acute myeloid leukemia, NOS",1101,,,38,,U
6,p,21,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,16,"BCR::ABL1,BCR+",B
6,p,21,t,Leiomyoma,8304,"Uterus, corpus",505.0,8,,B
6,p,21,t,Chondroid hamartoma,8619,Lung,107.0,11,"HMGA1+,RAD51B+",B
6,p,21,add,"Acute myeloid leukemia, NOS",1101,,,13,,U
6,p,21,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
6,p,21,add,Diffuse large B-cell lymphoma,1820,,,8,,U
6,q,21,add,Multiple myeloma,1702,,,20,,U
6,q,21,add,Diffuse large B-cell lymphoma,1820,,,11,,U
6,p,21,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
6,p,21,del,Diffuse large B-cell lymphoma,1820,,,10,ITPR3::PNPLA1,U
6,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,49,,U
6,q,21,del,Chronic lymphocytic leukemia,1802,,,9,,U
6,q,21,del,Follicular lymphoma,1810,,,8,,U
6,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,44,,U
6,q,21,del,Diffuse large B-cell lymphoma,1820,,,9,,U
6,q,21,del,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,11,,U
6,q,21,del,"Acute myeloid leukemia, NOS",1101,,,20,,U
6,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,125,,U
6,q,21,del,Multiple myeloma,1702,,,41,,U
6,q,21,del,"Mature B-cell neoplasm, NOS",1801,,,22,,U
6,q,21,del,Chronic lymphocytic leukemia,1802,,,53,,U
6,q,21,del,Mantle cell lymphoma,1808,,,13,,U
6,q,21,del,Follicular lymphoma,1810,,,31,,U
6,q,21,del,Diffuse large B-cell lymphoma,1820,,,67,,U
6,q,21,del,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,11,,U
6,q,21,del,Adenocarcinoma,3111,Kidney,301.0,10,,U
6,q,21,del,Adenocarcinoma,3111,Breast,401.0,12,,U
6,q,21,del,Adenocarcinoma,3111,Ovary,501.0,23,,U
6,q,21,del,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,9,,U
6,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,34,,U
6,q,21,del,Chronic lymphocytic leukemia,1802,,,10,,U
6,q,21,del,Diffuse large B-cell lymphoma,1820,,,13,,U
6,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,47,,U
6,q,21,del,Chronic lymphocytic leukemia,1802,,,17,,U
6,q,21,del,Diffuse large B-cell lymphoma,1820,,,11,,U
6,p,21,der,Chondroid hamartoma,8619,Lung,107.0,9,,U
7,q,21,t,Splenic marginal zone B-cell lymphoma,1816,,,8,IGK::CDK6,B
7,q,21,del,"Acute myeloid leukemia, NOS",1101,,,19,,U
7,q,21,del,Refractory anemia with excess of blasts (FAB),1509,,,9,,U
7,q,21,del,Chronic lymphocytic leukemia,1802,,,10,,U
7,q,21,del,Leiomyoma,8304,"Uterus, corpus",505.0,35,,U
7,q,21,del,"Acute myeloid leukemia, NOS",1101,,,11,,U
7,q,21,del,"Acute myeloid leukemia, NOS",1101,,,35,,U
8,p,21,add,"Acute myeloid leukemia, NOS",1101,,,10,,U
8,p,21,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
8,p,21,add,Multiple myeloma,1702,,,9,,U
8,p,21,add,Diffuse large B-cell lymphoma,1820,,,15,,U
8,p,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,15,,U
8,p,21,del,Multiple myeloma,1702,,,10,,U
8,p,21,del,Diffuse large B-cell lymphoma,1820,,,9,,U
9,p,21,t,"Acute myeloid leukemia, NOS",1101,,,24,"KMT2A::MLLT3,KMT2A+",B
9,p,21,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,24,"KMT2A::MLLT3,KMT2A+",B
9,p,21,t,Acute monoblastic leukemia (FAB type M5),1108,,,58,"KMT2A::MLLT3,KMT2A+",B
9,p,21,t,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,33,"KMT2A::MLLT3,KMT2A+",B
9,p,21,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,KMT2A::MLLT3,B
9,p,21,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,23,,U
9,p,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,159,,U
9,p,21,del,Adenocarcinoma,3111,Kidney,301.0,8,,U
9,p,21,del,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,15,,U
9,p,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,113,,U
9,p,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,113,,U
9,p,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,,U
9,p,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
9,q,21,del,"Acute myeloid leukemia, NOS",1101,,,12,,U
9,q,21,del,"Acute myeloid leukemia, NOS",1101,,,19,,U
11,q,21,t,"Acute myeloid leukemia, NOS",1101,,,8,,B
11,q,21,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,22,,B
11,q,21,t,Extranodal marginal zone B-cell lymphoma,1812,Stomach,216.0,10,MALT1+,B
11,q,21,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
11,q,21,del,"Acute myeloid leukemia, NOS",1101,,,12,,U
11,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,26,,U
11,q,21,del,Chronic lymphocytic leukemia,1802,,,26,,U
11,q,21,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
11,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,16,,U
11,q,21,del,Chronic lymphocytic leukemia,1802,,,32,,U
11,q,21,del,Chronic lymphocytic leukemia,1802,,,13,,U
11,q,21,del,Chronic lymphocytic leukemia,1802,,,15,,U
12,q,21,dup,Follicular lymphoma,1810,,,9,,U
13,q,21,del,Multiple myeloma,1702,,,9,,U
13,q,21,del,Chronic lymphocytic leukemia,1802,,,8,,U
13,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,,U
13,q,21,del,Chronic lymphocytic leukemia,1802,,,31,,U
13,q,21,del,Chronic lymphocytic leukemia,1802,,,112,,U
17,q,21,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,9,BCR::ABL1,B
17,q,21,t,"Acute myeloid leukemia, NOS",1101,,,11,"KMT2A::RARA,KMT2A+,ZBTB16::RARA",B
17,q,21,t,Acute promyelocytic leukemia (FAB type M3),1106,,,31,ZBTB16::RARA,B
17,q,21,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,13,KMT2A+,B
17,q,21,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,,B
17,q,21,t,Acute promyelocytic leukemia (FAB type M3),1106,,,8,,B
17,q,21,t,"Acute myeloid leukemia, NOS",1101,,,22,,B
17,q,21,t,Acute promyelocytic leukemia (FAB type M3),1106,,,630,RARA+,B
17,q,21,t,"Acute myeloid leukemia, NOS",1101,,,121,PML::RARA,B
17,q,21,t,Acute promyelocytic leukemia (FAB type M3),1106,,,285,PML::RARA,B
17,q,21,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,,B
17,q,21,der,Acute promyelocytic leukemia (FAB type M3),1106,,,35,,U
17,q,21,der,"Acute myeloid leukemia, NOS",1101,,,14,,U
17,q,21,der,Acute promyelocytic leukemia (FAB type M3),1106,,,43,,U
17,q,21,der,Dermatofibrosarcoma protuberans/Bednar tumor/giant cell fibroblastoma,8128,Soft tissue,902.0,8,,U
17,q,21,ider,Acute promyelocytic leukemia (FAB type M3),1106,,,30,,U
17,q,21,ider,"Acute myeloid leukemia, NOS",1101,,,11,,U
18,q,21,t,Follicular lymphoma,1810,,,9,"IGK::BCL2,IGK::KDSR",B
18,q,21,t,Extranodal marginal zone B-cell lymphoma,1812,Stomach,216.0,10,MALT1+,B
18,q,21,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,63,IGH::BCL2,B
18,q,21,t,"Mature B-cell neoplasm, NOS",1801,,,161,"BCL2::IGH,IGH::BCL2,IGH::MALT1,IGH+",B
18,q,21,t,Chronic lymphocytic leukemia,1802,,,139,"IGH::BCL2,IGH::MALT1",B
18,q,21,t,Follicular lymphoma,1810,,,983,IGH::BCL2,B
18,q,21,t,Diffuse large B-cell lymphoma,1820,,,295,"BCL2+,IGH::BCL2,IGH::MALT1",B
18,q,21,t,Burkitt lymphoma/leukemia,1822,,,71,IGH::BCL2,B
18,q,21,t,Chronic lymphocytic leukemia,1802,,,32,IGL::BCL2,B
18,q,21,add,"Acute myeloid leukemia, NOS",1101,,,10,,U
18,q,21,add,"Myelodysplastic syndrome, NOS",1501,,,10,,U
18,q,21,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,,U
18,q,21,add,Follicular lymphoma,1810,,,12,,U
18,q,21,add,Diffuse large B-cell lymphoma,1820,,,26,,U
18,q,21,del,"Acute myeloid leukemia, NOS",1101,,,11,,U
18,q,21,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
18,q,21,del,Follicular lymphoma,1810,,,24,,U
18,q,21,del,Diffuse large B-cell lymphoma,1820,,,13,,U
18,q,21,del,Adenocarcinoma,3111,Large intestine,227.0,13,,U
18,q,21,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,,U
18,q,21,der,"Mature B-cell neoplasm, NOS",1801,,,9,,U
18,q,21,der,Follicular lymphoma,1810,,,16,,U
18,q,21,der,Diffuse large B-cell lymphoma,1820,,,20,,U
18,q,21,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
18,q,21,der,"Mature B-cell neoplasm, NOS",1801,,,25,,U
18,q,21,der,Follicular lymphoma,1810,,,148,,U
18,q,21,der,Diffuse large B-cell lymphoma,1820,,,32,,U
18,q,21,der,Burkitt lymphoma/leukemia,1822,,,13,,U
21,q,21,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
21,q,21,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
21,q,21,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
1,p,22,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
1,p,22,add,Multiple myeloma,1702,,,11,,U
1,p,22,add,Diffuse large B-cell lymphoma,1820,,,8,,U
1,p,22,del,"Acute myeloid leukemia, NOS",1101,,,15,,U
1,p,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
1,p,22,del,Multiple myeloma,1702,,,9,,U
1,p,22,del,Follicular lymphoma,1810,,,9,,U
1,p,22,del,Diffuse large B-cell lymphoma,1820,,,10,,U
1,p,22,del,Adenocarcinoma,3111,Lung,107.0,8,,U
1,p,22,del,Adenocarcinoma,3111,Large intestine,227.0,9,,U
1,p,22,del,Adenocarcinoma,3111,Breast,401.0,21,,U
1,p,22,del,Neuroblastoma,5213,Adrenal,703.0,8,,U
1,p,22,del,Multiple myeloma,1702,,,15,,U
1,p,22,del,Multiple myeloma,1702,,,14,,U
1,p,22,del,Multiple myeloma,1702,,,10,,U
5,q,22,add,"Acute myeloid leukemia, NOS",1101,,,10,,U
5,q,22,del,"Acute myeloid leukemia, NOS",1101,,,33,,U
5,q,22,del,"Myelodysplastic syndrome, NOS",1501,,,8,,U
5,q,22,del,Refractory anemia,1505,,,26,,U
5,q,22,del,Refractory anemia with excess of blasts (FAB),1509,,,10,,U
5,q,22,del,"Acute myeloid leukemia, NOS",1101,,,8,,U
5,q,22,del,"Acute myeloid leukemia, NOS",1101,,,51,,U
5,q,22,del,"Myelodysplastic syndrome, NOS",1501,,,30,,U
5,q,22,der,Adenocarcinoma,3111,Kidney,301.0,44,,U
6,p,22,t,"Acute myeloid leukemia, NOS",1101,,,33,DEK::NUP214,B
6,p,22,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,12,DEK::NUP214,B
6,p,22,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,27,IGH::ID4,B
6,p,22,add,"Acute myeloid leukemia, NOS",1101,,,9,,U
6,p,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,,U
6,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,,U
6,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,15,,U
6,q,22,del,Diffuse large B-cell lymphoma,1820,,,9,,U
7,p,22,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,8,BCR::ABL1,B
7,p,22,add,"Acute myeloid leukemia, NOS",1101,,,14,,U
7,p,22,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,29,,U
7,p,22,add,Multiple myeloma,1702,,,32,,U
7,p,22,add,Mantle cell lymphoma,1808,,,9,,U
7,p,22,add,Diffuse large B-cell lymphoma,1820,,,17,,U
7,p,22,add,Adenocarcinoma,3111,Breast,401.0,14,,U
7,p,22,add,Adenocarcinoma,3111,Ovary,501.0,11,,U
7,q,22,add,"Acute myeloid leukemia, NOS",1101,,,35,,U
7,q,22,add,"Myelodysplastic syndrome, NOS",1501,,,11,,U
7,q,22,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,,U
7,q,22,add,Diffuse large B-cell lymphoma,1820,,,13,,U
7,q,22,del,"Acute myeloid leukemia, NOS",1101,,,107,,U
7,q,22,del,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,13,,U
7,q,22,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,31,,U
7,q,22,del,Acute promyelocytic leukemia (FAB type M3),1106,,,8,,U
7,q,22,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,23,,U
7,q,22,del,Acute monoblastic leukemia (FAB type M5),1108,,,8,,U
7,q,22,del,Acute erythroleukemia (FAB type M6),1112,,,10,,U
7,q,22,del,"Chronic myeloid leukemia, t(9;22)",1202,,,15,,U
7,q,22,del,"Myelodysplastic syndrome, NOS",1501,,,29,,U
7,q,22,del,Refractory anemia,1505,,,16,,U
7,q,22,del,Refractory anemia with excess of blasts (FAB),1509,,,26,,U
7,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,33,,U
7,q,22,del,Multiple myeloma,1702,,,11,,U
7,q,22,del,Follicular lymphoma,1810,,,21,,U
7,q,22,del,Diffuse large B-cell lymphoma,1820,,,15,,U
7,q,22,del,Adenocarcinoma,3111,Ovary,501.0,9,,U
